ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
sout2954-TS003-1,sout2954,an kɨ:=nu ta:-sa,an\tkɨ:=nu\tta:-sa,that\ttree=nom\ttall-nlz,That tree is tall.,,
sout2954-TS003-2,sout2954,kun hon=ba tu-ta,kun\thon=ba\ttu-ta,this\tbook=acc\ttake-pst,(I) took this book.,,
sout2954-TS005-1,sout2954,jumɨ=nu na:ja,jumɨ=nu\tna:ja,daughter.in.law=GEN\tname=TOP,the name of the daughter-in-law,,
sout2954-TS007-1,sout2954,daiban+gɨ:=nu a-tɨ jinga=nu hasigo kɨ:-tɨ nasi=ba ʔtɨ: ʔtɨ: mu-tu-n wake,daiban+gɨ:=nu\ta-tɨ\tjinga=nu\thasigo\tkɨ:-tɨ\tnasi=ba\tʔtɨ:\tʔtɨ:\tmu-tu-n\twake,big+tree=nom\texist-med\tman=nom\tladder\tprop-med\tpear=acc\tone.clf\tone.clf\tpick.up-prog-npst.adn\tdsc,There is a big tree and a man props a ladder on (the tree) and (he) is picking up pears one by one.,,
tara1319-GB057-1,tara1319,mï-ta:r,mï-ta:r,three-CLF:PERSON,three people,,
tara1319-GB057-2,tara1319,mii-cï,mii-cï,three-CLF:THING,three things,,
tara1319-GB083-1,tara1319,uki-tar,uki-tar,wake-PST,Woke up,,
tara1319-GB107-1,tara1319,uki-n,uki-n,wake-NEG,Don’t wake,,
tara1319-GB117-1,tara1319,kanu pïto o jana pïto o ara-t-tam,kanu\tpïto\to\tjana\tpïto\to\tara-t-tam,that\tperson\tTOP\tnasty\tperson\tTOP\tCOP-NEG-PST-IND,(S)he was not a nasty person.,,
tara1319-GB120-1,tara1319,ami nu du ff-i ir-ï,ami\tnu\tdu\tff-i\tir-ï,rain\tNOM\tFOC\tfall-MED\tPROG-PRS,It is raining. (literally Rain is falling.),,
tara1319-GB133-1,tara1319,ka:san=ga=du nara=u abir-i: wa:r-i ir-ï,ka:san=ga=du\tnara=u\tabir-i:\twa:r-i\tir-ï,mother=NOM=FOC\t1SG=ACC\tcall-MED\tHON-MED\tPROG-PRS,(My) mother is calling me.,,
tara1319-GB140-1,tara1319,an sii ja ara-n,an\tsii\tja\tara-n,that\tINS\tTOP\tCOP-NEG,It is not so.,,
tara1319-GB140-2,tara1319,kanu pïto o jana pïto o ara-t-ta-tam,kanu\tpïto\to\tjana\tpïto\to\tara-t-ta-tam,that\tperson\tTOP\tnasty\tperson\tTOP\tCOP-NEG-PST-IND,(S)he was not a nasty person.,,
tara1319-GB147-1,tara1319,ikïmusï nu mme nu kui nu du kik-ai-r,ikïmusï\tnu\tmme\tnu\tkui\tnu\tdu\tkik-ai-r,animal\tGEN\tplural\tGEN\tvoice\tNOM\tFOC\thear-PASS-PRS,An animal cry was heard.,,
tara1319-GB155-1,tara1319,ffa n a: nu ju: fa-asï-tar,ffa\tn\ta:\tnu\tju:\tfa-asï-tar,child\tDAT\tmillet\tGEN\tporridge\teat-CAUS-PST,(I) fed millet porridge to (my) child.,,
tara1319-GB160-1,tara1319,aka:-aka,aka:-aka,bright~INTS,bright,,
tara1319-GB160-2,tara1319,pïsa:-pïsa,pïsa:-pïsa,flat~INTS,flat,,
tara1319-GB250-1,tara1319,ba ga du nna u mut-i bur-ï,ba\tga\tdu\tnna\tu\tmut-i\tbur-ï,1SG\tNOM\tFOC\trope\tACC\thave-MED\tPROG-PRS,I have a rope.,,
tara1319-GB298-1,tara1319,pari-n ami tii ja ne:-n,pari-n\tami\ttii\tja\tne:-n,fall-NEG\train\tQUOT\tTOP\tNEG-PRS,The rain never stops.,,
tara1319-GB312-1,tara1319,uki-zï:,uki-zï:,wake-INT,,,
tara1319-GB313-1,tara1319,uwa ga uja tu,uwa\tga\tuja\ttu,2SG\tGEN\tfather\tCOM,with your father,,
tara1319-GB326-1,tara1319,uwa a nu: ba si-i bur-ï,uwa\ta\tnu:\tba\tsi-i\tbur-ï,2SG\tTOP\twhat\tACC.TOP\tdo-MED\tPROG-PRS,What are you doing?,,
tara1319-GB328-1,tara1319,to:kjo: kara kï-tar sinsi:,to:kjo:\tkara\tkï-tar\tsinsi:,Tokyo\tABL\tcome-PST\tteacher,The teacher who came from Tokyo,,
tara1319-GB408-1,tara1319,ka:san ga du nara u abir-i: wa:r-i ir-ї,ka:san\tga\tdu\tnara\tu\tabir-i:\twa:r-i\tir-ї,mother\tNOM\tFOC\t1SG\tACC\tcall-MED\tHON-MED\tPROG-PRS,(My) mother is calling me.,,
tara1319-GB432-1,tara1319,ba ga bikidum,ba\tga\tbikidum,1SG\tGEN\thusband,my husband,,
tara1319-GB522-1,tara1319,e:gu u sï-ï,e:gu\tu\tsï-ï,song\tACC\tdo-PRS,(We) sing a song. (literally (We) do a song.),,
tara1319-TE007-1,tara1319,kju:,kju:,today,today,,
tara1319-TE007-2,tara1319,nna,nna,rope,rope,,
tara1319-TE007-3,tara1319,sjata,sjata,sugar,sugar,,
tara1319-TE007-4,tara1319,ssu,ssu,white,white,,
tara1319-TE027-1,tara1319,be(:)-ta,be(:)-ta,1PL-PL,we,,
tara1319-TE027-2,tara1319,uwa-ta,uwa-ta,2SG-PL,you (PL),,
tara1319-TE054-1,tara1319,kure e kam nu sïma na,kure\te\tkam\tnu\tsïma\tna,this\tTOP\tGod\tGEN\tisland\tQ,Is this an island of God?,,
tara1319-TE054-2,tara1319,na: ju ba nu: ti ga ï: ga,na:\tju\tba\tnu:\tti\tga\tï:\tga,name\tACC\tTOP\twhat\tQUOT\tFOC\tsay\tQ,What is your name?,,
tara1319-TE054-3,tara1319,ta:ga ga kï-tar,ta:ga\tga\tkï-tar,who\tFOC\tcome-PST,Who came?,,
tara1319-TE054-4,tara1319,uwa a nu: ba si-i bur-ï,uwa\ta\tnu:\tba\tsi-i\tbur-ï,2SG\tTOP\twhat\tACC.TOP\tdo-MED\tPROG-PRS,What are you doing?,,
tara1319-TE066-1,tara1319,uki-ru,uki-ru,wake-IMP,Wake up!,,
tara1319-TS003-1,tara1319,kanu sinsi:=ga ï:-tar,kanu\tsinsi:=ga\tï:-tar,that\tteacher=NOM\tsay-PST,That teacher said.,,
tata1255-GB027-1,tata1255,at häm sïyïr,at\thäm\tsïyïr,horse\tand\tcow,the horse and the cow,,
tata1255-GB027-2,tata1255,awïl-dä häm šähär-dä,awïl-dä\thäm\tšähär-dä,village-LOC\tand\tcity-LOC,in the village and in the city,,
tata1255-GB027-3,tata1255,eti belän kilü,eti\tbelän\tkilü,father\ttogether\tcome,to come together with the father,,
tata1255-GB035-1,tata1255,bu,bu,this,this,,
tata1255-GB035-2,tata1255,šul,šul,this,"this here, these here (anaphoric)",,
tata1255-GB035-3,tata1255,šušï,šušï,this,"this here, these here (anaphoric)",,
tata1255-GB035-4,tata1255,tege,tege,that.far.away,that far away,,
tata1255-GB035-5,tata1255,ul,ul,that,that,,
tata1255-GB044-1,tata1255,apa-lar,apa-lar,aunt-PL,aunts,,
tata1255-GB047-1,tata1255,kere-š,kere-š,enter-NMLZ,introduction,,
tata1255-GB048-1,tata1255,kun-ak,kun-ak,spend.a.night-NMLZ,guest,,
tata1255-GB049-1,tata1255,söyle-m,söyle-m,talk-NMLZ,speech,,
tata1255-GB049-2,tata1255,söyle-m,söyle-m,talk-NMLZ,utterance,,
tata1255-GB049-3,tata1255,tukï-ma,tukï-ma,weave-NMLZ,textile,,
tata1255-GB059-1,tata1255,apa-lar-ïm,apa-lar-ïm,aunt-PL-1SG,my aunts,,
tata1255-GB059-2,tata1255,kura-em,kura-em,flute-1SG,my flute,,
tata1255-GB059-3,tata1255,küz-em,küz-em,eye-1SG,my eye,,
tata1255-GB070-1,tata1255,min näfisä-nä kür-de-m,min\tnäfisä-nä\tkür-de-m,1SG\tNäfisä\tsee-PST-1SG,I saw Näfisä.,,
tata1255-GB071-1,tata1255,min a-nï kür-de-m,min\ta-nï\tkür-de-m,1SG\t3SG-ACC\tsee-PST-1SG,I saw him.,,
tata1255-GB082-1,tata1255,yaz-a-m,yaz-a-m,write-PRS-1SG,I write.,,
tata1255-GB083-1,tata1255,kara-dï-m,kara-dï-m,look-PST-1SG,I looked.,,
tata1255-GB084-1,tata1255,kil-äčäk-men,kil-äčäk-men,come-FUT-1SG,I will come.,,
tata1255-GB107-1,tata1255,kil-mä,kil-mä,come-NEG,not to come,,
tata1255-GB113-1,tata1255,kurk-ït,kurk-ït,be.afraid-CAUS,to frighten,,
tata1255-GB114-1,tata1255,yu-ïn,yu-ïn,wash-REFL,to wash oneself,,
tata1255-GB115-1,tata1255,suk-ïš,suk-ïš,beat-RECIP,to beat each other,,
tata1255-GB117-1,tata1255,min student i-de-m,min\tstudent\ti-de-m,1SG\tstudent\tbe-PST-1SG,I was a student.,,
tata1255-GB117-2,tata1255,tau-lar biek i-de,tau-lar\tbiek\ti-de,mountain-PL\thigh\tbe-PST,The mountains were high.,,
tata1255-GB119-1,tata1255,bez bul-sa i-de-k bu χäl kil-ep čïk-ma-gan bul-ïr i-de,bez\tbul-sa\ti-de-k\tbu\tχäl\tkil-ep\tčïk-ma-gan\tbul-ïr\ti-de,1PL\tbe-COND\tbe-PST-PL\tthis\tcase\tcome-PST.PTCP\texit-NEG-PST.PTCP\tbe-AOR\tbe-PST,If we had been there it would not have happened.,,
tata1255-GB120-1,tata1255,barlïk kitap-lar-nï uk-ïp beter-de-m,barlïk\tkitap-lar-nï\tuk-ïp\tbeter-de-m,all\tbook-PL-ACC\tread-PRS.GER\tfinish-PST-1SG,I have read all the books.,,
tata1255-GB123-1,tata1255,ant eč,ant\teč,oath\tdrink,to give an oath,,
tata1255-GB123-2,tata1255,yardem it-te,yardem\tit-te,help\tgive-PST,He helped.,,
tata1255-GB133-1,tata1255,min a-nï kür-de-m,min\ta-nï\tkür-de-m,1SG\t3SG-ACC\tsee-PST-1SG,I saw him.,,
tata1255-GB135-1,tata1255,min sin ukï-gan-nï jarata-m,min\tsin\tukï-gan-nï\tjarata-m,1SG\t2SG\tread-PST.PTCP-ACC\tlike-1SG,I like your reading.,,
tata1255-GB135-2,tata1255,min χat jaz-dï-m,min\tχat\tjaz-dï-m,1SG\tletter\twrite-PST-1SG,I wrote a letter.,,
tata1255-GB139-1,tata1255,ešlä-mä,ešlä-mä,work-NEG,Do not work!,,
tata1255-GB139-2,tata1255,ešlä-mä-gän-män,ešlä-mä-gän-män,work-NEG-PST.PTCP-1SG,I did not work.,,
tata1255-GB147-1,tata1255,ešlä-n,ešlä-n,make-PASS,to be made,,
tata1255-GB147-2,tata1255,yu-ïl,yu-ïl,wash-PASS,to be washed,,
tata1255-GB152-1,tata1255,min yazg-gančï ukï-r-mïn,min\tyazg-gančï\tukï-r-mïn,1SG\tread-FUT.PTCP\twrite-?-1SG,I shall read before I write.,,
tata1255-GB155-1,tata1255,aša-t,aša-t,eat-CAUS,to feed,,
tata1255-GB155-2,tata1255,aša-t,aša-t,eat-CAUS,to make eat,,
tata1255-GB184-1,tata1255,öč ak at,öč\tak\tat,three\twhite\thorse,three white horses,,
tata1255-GB185-1,tata1255,bu kitap,bu\tkitap,this\tbook,this book,,
tata1255-GB185-2,tata1255,bu kitap-lar,bu\tkitap-lar,this\tbook-PL,these books,,
tata1255-GB187-1,tata1255,bala-kay,bala-kay,child-DIM,dear little baby,,
tata1255-GB187-2,tata1255,koš-ček,koš-ček,bird-DIM,little bird,,
tata1255-GB257-1,tata1255,cez marat-nï belä-sez,cez\tmarat-nï\tbelä-sez,2PL\tMarat-ACC\tknow-2PL,Do you know Marat?,,
tata1255-GB263-1,tata1255,bu agač-mï,bu\tagač-mï,this\ttree-Q,Is this a tree?,,
tata1255-GB266-1,tata1255,at-tan biek,at-tan\tbiek,horse-ABL\tbig,bigger than a horse,,
tata1255-GB266-2,tata1255,at-tan biek-räk,at-tan\tbiek-räk,horse-ABL\tbig-COMP,bigger than a horse,,
tata1255-GB275-1,tata1255,at-tan biek,at-tan\tbiek,horse-ABL\tbig,bigger than a horse,,
tata1255-GB275-2,tata1255,at-tan biek-räk,at-tan\tbiek-räk,horse-ABL\tbig-COMP,bigger than a horse,,
tata1255-GB286-1,tata1255,bu agač-mï,bu\tagač-mï,this\ttree-Q,Is this a tree?,,
tata1255-GB305-1,tata1255,üz-em,üz-em,REFL-1SG,myself,,
tata1255-GB312-1,tata1255,ešlä-sä-m,ešlä-sä-m,work-COND-1SG,if I work,,
tata1255-GB313-1,tata1255,min-em,min-em,1SG-GEN,of me,,
tata1255-GB323-1,tata1255,kil-gän-bez,kil-gän-bez,come-PST.EVID-1PL,They say that we came.,,
tata1255-GB325-1,tata1255,ničä,ničä,how.many,how many,,
tata1255-GB326-1,tata1255,bu kem karandašï,bu\tkem\tkarandašï,this\twho\tpencil,Whose pencil is this?,,
tata1255-GB328-1,tata1255,kil-äse keše,kil-äse\tkeše,come-PTCP\tperson,a person who is to come,,
tata1255-GB328-2,tata1255,kim ešlä-mi šul aša-mï-j,kim\tešlä-mi\tšul\taša-mï-j,who\twork-NEG\tthat\teat-NEG-?,He who does not work does not eat.,,
tata1255-GB408-1,tata1255,min a-nï kür-de-m,min\ta-nï\tkür-de-m,1SG\t3SG-ACC\tsee-PST-1SG,I saw him.,,
tata1255-GB421-1,tata1255,bilgele ki bez-neŋ zavod üz eš-en-dä-gä kimčelek-lär-ne haman beter bara,bilgele\tki\tbez-neŋ\tzavod\tüz\teš-en-dä-gä\tkimčelek-lär-ne\thaman\tbeter\tbara,known\tthat\t1PL-POSS\tplant\town\twork-?-LOC-LAT\tdefect-PL-ACC\tstill\tliquidate\tbe.?,It is known that our plant always liquidates the defects in its work.,,
tata1255-GB432-1,tata1255,ayu-nïŋ öne,ayu-nïŋ\töne,bear-GEN\tvoice,bears voice,,
tata1255-GB433-1,tata1255,apa-lar-ïm,apa-lar-ïm,aunt-PL-1SG,my aunts,,
tata1255-GB522-1,tata1255,kür-de-m,kür-de-m,see-PST-1SG,I saw.,,
tata1255-GB522-2,tata1255,min kür-de-m,min\tkür-de-m,1SG\tsee-PST-1SG,I saw.,,
tata1255-TE003-1,tata1255,at-lar,at-lar,horse-PL,horses,,
tata1255-TE003-2,tata1255,öy-lär,öy-lär,house-PL,houses,,
tata1255-TE050-1,tata1255,öč atna-lar,öč\tatna-lar,three\tweek-PL,three weeks,,
tata1255-TE050-2,tata1255,utïz kitap,utïz\tkitap,thirty\tbook,thirty books,,
tata1255-TE052-1,tata1255,bu mäkalä-ne sin älbättä ukï-p čïgarga tiešseŋ,bu\tmäkalä-ne\tsin\tälbättä\tukï-p\tčïgarga\ttiešseŋ,this\tarticle-ACC\t2SG\t?\tread-?\t?\t?,You must by all means read this article.,,
tata1255-TE052-2,tata1255,min χat jaz-dï-m,min\tχat\tjaz-dï-m,1SG\tletter\twrite-PST-1SG,I wrote a letter.,,
tata1255-TE066-1,tata1255,ešlä,ešlä,work,Work!,,
tata1255-TS001-1,tata1255,öč atna-lar,öč\tatna-lar,three\tweek-PL,three weeks,,
tata1255-TS001-2,tata1255,utïz kitap,utïz\tkitap,thirty\tbook,thirty books,,
tata1255-TS003-1,tata1255,bu kitap,bu\tkitap,this\tbook,this book,,
tata1255-TS005-1,tata1255,ayu-nïŋ öne,ayu-nïŋ\töne,bear-GEN\tvoice,bears voice,,
tata1255-TS006-1,tata1255,apa-lar-ïm,apa-lar-ïm,aunt-PL-1SG,my aunts,,
tata1255-TS007-1,tata1255,zur bakča,zur\tbakča,large\tgarden,a large garden,,
tata1255-TS009-1,tata1255,barlïk kitap-lar-nï uk-ïp beter-de-m,barlïk\tkitap-lar-nï\tuk-ïp\tbeter-de-m,all\tbook-PL-ACC\tread-PRS.GER\tfinish-PST-1SG,I have read all the books.,,
torg1245-GB027-1,torg1245,noxa-la xamdan,noxa-la\txamdan,dog-CONN\ttogether,together with the dog,,
torg1245-GB027-2,torg1245,noxa-ta xamdan,noxa-ta\txamdan,dog-COM\ttogether,together with the dog,,
torg1245-GB030-1,torg1245,en,en,this,this,,
torg1245-GB030-2,torg1245,ter,ter,that,that,,
torg1245-GB035-1,torg1245,en,en,this,this,,
torg1245-GB035-2,torg1245,ter,ter,that,that,,
torg1245-GB044-1,torg1245,ax-nr ,ax-nr,brother-PL,brothers,,
torg1245-GB047-1,torg1245,bεε-dl,bεε-dl,be-NMLZ,life/existence,,
torg1245-GB047-2,torg1245,inä-dn,inä-dn,laugh-NMLZ,laughter,,
torg1245-GB047-3,torg1245,sa:-lghn,sa:-lghn,milk-NMLZ,milking,,
torg1245-GB047-4,torg1245,songs-lghn ,songs-lghn,hear-NMLZ,hearing,,
torg1245-GB048-1,torg1245,kötl-äc,kötl-äc,lead-NMLZ,leader,,
torg1245-GB048-2,torg1245,umsh-ac,umsh-ac,read-NMLZ,reader,,
torg1245-GB048-3,torg1245,üüdä-ghäc,üüdä-ghäc,creat-NMLZ,creator,,
torg1245-GB049-1,torg1245,bic-g,bic-g,write-NMLZ,letter,,
torg1245-GB049-2,torg1245,bic-ml,bic-ml,write-NMLZ,manuscript,,
torg1245-GB049-3,torg1245,bεr-ts,bεr-ts,give-NMLZ,gift to a clergyman,,
torg1245-GB059-1,torg1245,avh-m,avh-m,uncle-1SG,my uncle ,,
torg1245-GB059-2,torg1245,avh-tšn,avh-tšn,uncle-2SG,your uncle,,
torg1245-GB059-3,torg1245,čїnї degtr,čїnї\tdegtr,2SG\tbook,your book,,
torg1245-GB059-4,torg1245,mїnї degtr,mїnї\tdegtr,1SG\tbook,my book,,
torg1245-GB068-1,torg1245,usn ki:tn,usn\tki:tn,water\tcold,The water is cold.,,
torg1245-GB069-1,torg1245,ki:tn usn,ki:tn\tusn,cold\twater,cold water,,
torg1245-GB070-1,torg1245,hol,hol,river,river,,
torg1245-GB070-2,torg1245,hol-əg,hol-əg,river-ACC,river,,
torg1245-GB071-1,torg1245,bi,bi,1SG.NOM,I,,
torg1245-GB071-2,torg1245,nam-ag,nam-ag,1SG-ACC,me,,
torg1245-GB072-1,torg1245,hol-ar,hol-ar,river-INS,river,,
torg1245-GB072-2,torg1245,hol-d,hol-d,river-DAT,river,,
torg1245-GB073-1,torg1245,nan-as,nan-as,1SG-ABL,,,
torg1245-GB073-2,torg1245,nan-d,nan-d,1SG-DAT/LOC,,,
torg1245-GB073-3,torg1245,nan-la,nan-la,1SG-CONN,,,
torg1245-GB073-4,torg1245,nan-ta,nan-ta,1SG-COM,,,
torg1245-GB073-5,torg1245,nan-ur,nan-ur,1SG-DIR,,,
torg1245-GB075-1,torg1245,ard,ard,behind,behind,,
torg1245-GB075-2,torg1245,dund,dund,,in the middle of,,
torg1245-GB075-3,torg1245,ghaza,ghaza,outside.of,outside of,,
torg1245-GB075-4,torg1245,ömn,ömn,before,in front of; before,,
torg1245-GB075-5,torg1245,öör ,öör,,near by,,
torg1245-GB082-1,torg1245,-nA,-nA,DUR,,,Durative aspect marker implies present or future action.
torg1245-GB082-2,torg1245,-nA,-nA,PRS,,,
torg1245-GB089-1,torg1245,їr,їr,come.2.SG,come!,,
torg1245-GB089-2,torg1245,їr-їtš,їr-їtš,come-2PL,come!,,
torg1245-GB091-1,torg1245,bїč,bїč,write.2SG,write (2SG)!,,
torg1245-GB091-2,torg1245,bїč-їč,bїč-їč,write-2SG,write (2PL)!,,
torg1245-GB113-1,torg1245,bos-ul-,bos-ul-,stand-CAUS,make stand,,
torg1245-GB119-1,torg1245,bosm čigäm,bosm\tčigäm,,I might get up,,
torg1245-GB119-2,torg1245,bosm čigänč,bosm\tčigänč,,you might get up,,
torg1245-GB135-1,torg1245,bi gämtä-hän medžänäv,bi\tgämtä-hän\tmedžänäv,1SG\tguilty-PTCP\tknow,I know that Im guilty.,,
torg1245-GB137-1,torg1245,ter ik nasta kyn bїš,ter\tik\tnasta\tkyn\tbїš,,He is not an man.,,
torg1245-GB139-1,torg1245,bїčε jovtn,bїčε\tjovtn,NEG\tgo.2PL,don't go (2PL)!,,
torg1245-GB139-2,torg1245,es bosna:,es\tbosna:,NEG\tstand.up.PRS,he doesnt stand up,,
torg1245-GB140-1,torg1245,es,es,NEG,verbal negation,,
torg1245-GB140-2,torg1245,uga,uga,NEG,nominal negation,,
torg1245-GB147-1,torg1245,id-gd,id-gd,eat-PASS,to be eaten,,
torg1245-GB152-1,torg1245,saglr magazighän xa:ghad ger talan gharw,saglr\tmagazighän\txa:ghad\tger\ttalan\tgharw,,Saglar closed the store and (then) went home,,
torg1245-GB155-1,torg1245,soŋs-ul-,soŋs-ul-,hear-CAUS,let listen/hear,,
torg1245-GB159-1,torg1245,šikr-mikr,šikr-mikr,sugar~COLL,confectionaries,,
torg1245-GB159-2,torg1245,ükr-mükr,ükr-mükr,cow~COLL,cows of different kinds,,
torg1245-GB160-1,torg1245,čavas-čavas,čavas-čavas,,sorrow,,
torg1245-GB160-2,torg1245,čїb-čїb gїx,čїb-čїb\tgїx,,to dribble,,
torg1245-GB160-3,torg1245,džїn-džїn gїx,džїn-džїn\tgїx,,to clang,,
torg1245-GB160-4,torg1245,jax-jax,jax-jax,,pain,,
torg1245-GB160-5,torg1245,sar-sar gїx,sar-sar\tgїx,,to rustle,,
torg1245-GB185-1,torg1245,ter ger-müd,ter\tger-müd,this\thouse-PL,these houses,,
torg1245-GB187-1,torg1245,tüngr-cg,tüngr-cg,bag-DIM,a small bag,,
torg1245-GB253-1,torg1245,cam-d en degtr bänü,cam-d\ten\tdegtr\tbänü,2SG-DAT\tthis\tbook\tbe-Q,Do you have this book?,,
torg1245-GB256-1,torg1245,surhulc naün denš-tä,surhulc\tnaün\tdenš-tä,student\teighty\tkopecks-COM,The student has 80 kopecks.,,
torg1245-GB263-1,torg1245,üz-x-iü,üz-x-iü,see-FUT-Q,Will he see it?,,
torg1245-GB263-2,torg1245,xar-iü,xar-iü,black-Q,A black one?,,
torg1245-GB266-1,torg1245,sal_jkn-as xurdn,sal_jkn-as\txurdn,wind-ABL\tfast,faster than the wind,,
torg1245-GB286-1,torg1245,bič-l-ü,bič-l-ü,write-PST-Q,Has he written?,,
torg1245-GB299-1,torg1245,es bosna:,es\tbosna:,NEG\tstand.up.PRS,he doesnt stand up,,
torg1245-GB306-1,torg1245,böknr neg negn-tal-an ord-ld-v,böknr\tneg\tnegn-tal-an\tord-ld-v,wringler\tone\tone-?-?\t?-RECIP-PST,The wrestler came closer to each other.,,
torg1245-GB312-1,torg1245,bi gazetd zurgud zurj beld-s-w,bi\tgazetd\tzurgud\tzurj\tbeld-s-w,,I would like to draw (and prepare) pictures for the newspaper,,
torg1245-GB312-2,torg1245,čε: u:-y,čε:\tu:-y,tea\tdrink.?,let us drink tea!,,
torg1245-GB312-3,torg1245,ir-tn,ir-tn,come-2PL,(you many) come!,,a paradigm of personal endings for imperative; voluntative: (-i)y (< *-yA); optative in -s (<*-sU); personal endings SG. -s-w : pl. -s-wdn ~ -s-widn ~ -sU-widn
torg1245-GB312-4,torg1245,yow-iy,yow-iy,,let us go!,,
torg1245-GB313-1,torg1245,čїnї,čїnї,2SG.POSS,your,,
torg1245-GB313-2,torg1245,mana,mana,1PL.POSS,our,,
torg1245-GB313-3,torg1245,mini degtr,mini\tdegtr,1SG\tbook,my book,,
torg1245-GB313-4,torg1245,mїnї,mїnї,1SG.POSS,my,,
torg1245-GB313-5,torg1245,tana,tana,2PL.POSS,your,,
torg1245-GB324-1,torg1245,yaghad es irwc,yaghad\tes\tirwc,,why didnt you come?,,
torg1245-GB325-1,torg1245,kedy,kedy,,how many,,
torg1245-GB325-2,torg1245,kedy,kedy,,how much,,
torg1245-GB328-1,torg1245,ir-sn ky:n,ir-sn\tky:n,come-PFV.PTCP\tman,the man who has come,,
torg1245-GB433-1,torg1245,avh,avh,uncle,uncle,,
torg1245-GB433-2,torg1245,avh-m,avh-m,uncle-1SG,my uncle,,
torg1245-GB433-3,torg1245,avh-tšn,avh-tšn,uncle-2SG,your uncle,,
torg1245-GB433-4,torg1245,mїnї degtr,mїnї\tdegtr,1SG\tbook,my book,,
torg1245-TE027-1,torg1245,ta-dn,ta-dn,1PL-PL,we,,
torg1245-TE050-1,torg1245,tavn alm,tavn\talm,five\tapple,five apples,,
torg1245-TS001-1,torg1245,tavn alm,tavn\talm,five\tapple,five apples,,
torg1245-TS003-1,torg1245,ter ger-müd,ter\tger-müd,this\thouse-PL,these houses,,
torg1245-TS005-1,torg1245,avh-m,avh-m,uncle-1SG,my uncle,,
torg1245-TS005-2,torg1245,čїnї degtr,čїnї\tdegtr,2SG.POSS\tbook,your book,,
torg1245-TS005-3,torg1245,mїnї degtr,mїnї\tdegtr,1SG.POSS\tbook,my book,,
torg1245-TS006-1,torg1245,avh-tšn,avh-tšn,uncle-2SG,your uncle,,
torg1245-TS007-1,torg1245,ki:tn usn,ki:tn\tusn,cold\twater,cold water,,
turk1303-GB021-1,turk1303,bi: kiši-lä bi: här-imiš,bi:\tkiši-lä\tbi:\thär-imiš,one\twoman-INS\tone\tman-?,there were a wife and a husband,,
turk1303-GB022-1,turk1303,bi: kiši-lä bi: här-imiš,bi:\tkiši-lä\tbi:\thär-imiš,one\twoman-INS\tone\tman-?,there were a wife and a husband,,
turk1303-GB026-1,turk1303,ker-d-üm äkki gunči hirin kepänäk-liγ,ker-d-üm\täkki\tgunči\thirin\tkepänäk-liγ,see-PST-1SG\ttwo\tshepherd\twhite\twool.cloak-POSS,I saw two shepherds dressed in white.,,
turk1303-GB027-1,turk1303,bi: kiši-lä bi: här-imiš,bi:\tkiši-lä\tbi:\thär-imiš,one\twoman-INS\tone\tman-?,there were a wife and a husband,,
turk1303-GB027-2,turk1303,eydi-si bilä-si-lä-när,eydi-si\tbilä-si-lä-när,lord-3SG\ttogether-3SG-INS-?,lord is with him,,
turk1303-GB046-1,turk1303,hasan-äk-gil-čä,hasan-äk-gil-čä,Hasan-?-ASS-LOC,to Hasan and his family,,
turk1303-GB047-1,turk1303,juor-їš,juor-їš,walk-PTCP,walking,,
turk1303-GB048-1,turk1303,käl-miš,käl-miš,come-PTCP,the one who has come,,
turk1303-GB049-1,turk1303,bїšur-γuluq,bїšur-γuluq,cook-PTCP,the thing to be cooked,,
turk1303-GB082-1,turk1303,käl-ijor-uq,käl-ijor-uq,come-PRS-1PL,We come.,,
turk1303-GB083-1,turk1303,käl-miš-äm,käl-miš-äm,come-PST-1SG,I have come.,,
turk1303-GB113-1,turk1303,aŋla-t-,aŋla-t-,understand-CAUS-,to explain,,
turk1303-GB133-1,turk1303,män säjä bi: kita:b al-du-m,män\tsäjä\tbi:\tkita:b\tal-du-m,1SG\t2SG.DAT\tone\tbook\tbuy-PST-1SG,I bought you a book.,,
turk1303-GB134-1,turk1303,ägär ki sičγa:n γadar ki oliγay sal-ma-z,ägär\tki\tsičγa:n\tγadar\tki\toliγay\tsal-ma-z,even.if\tINT\tmouse\tas\tINT\t?\tset.free-NEG-?,Even if you become (as small) as a mouse he wont set you free.,,
turk1303-GB134-2,turk1303,türükäy ki män käl-miš-äm,türükäy\tki\tmän\tkäl-miš-äm,get.up\tINT\t1SG\tcome-PST-1SG,Get up as I have come.,,
turk1303-GB134-3,turk1303,vaχšti: ke:zi tiš-ǰi bo ba:zu:bänd-kä hay-di,vaχšti:\tke:zi\ttiš-ǰi\tbo\tba:zu:bänd-kä\thay-di,when\teye\tfall-PST\tthis\tbracelet-DAT\tsay-PST,When his eye fell onto this bracelet he said …,,
turk1303-GB135-1,turk1303,män bil-ma-d-im ki män-im baš-im-ča šol-lar birgäk,män\tbil-ma-d-im\tki\tmän-im\tbaš-im-ča\tšol-lar\tbirgäk,1SG\tknow-NEG-PST-1SG\tINT\t1SG-1SG\thead-1SG-LOC\t?-PL\that,I didnt know that they put a hat on my head.,,
