ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment
sout2954-GB326,sout2954,,urəə ta: ʔkin,that.top whose kimono,Whose kimono is that?,
sout2954-GB328,sout2954,,an ʔcjo: akira=ga ju-dan hon=ba mi-cja,that person.top Akira=nom read-pst.adn book=acc look-pst,That person looked at the book that Akira read.,
sout2954-GB328,sout2954,,hinzja: sukk-tur-n jinga,goat pull-PROG-PTCP man,the man who is pulling a goat,
sout2954-GB328,sout2954,,ko:-ju-sɨ=nu a-i,buy-ipfv-nlz=nom exist-npst,There is a thing (that I) will buy.,
sout2954-GB328,sout2954,,wan=ga ʔkinju: mu-tan nɨkan=ba tur-ɨ,1SG=nom yesterday pick.up-pst.adn orange=acc take-imp,Take the orange I picked up yesterday!,
sout2954-GB408,sout2954,,hacuko-san ga wur-tɨ,Hatsuko-HON NOM exist-SEQ,There was Ms. Hatsuko and,
sout2954-GB408,sout2954,,hiro: ga kangɨ:=ba kij-tɨ,Hiro NOM hedge=ACC cut-SEQ,Hiro cut the hedge and,
sout2954-GB422,sout2954,,uc-ju-n=ci ju-ta=ja:,hit-ipfv-npst.adn=qt say-pst=sld,(He) said that (he was going to) hit (something).,
sout2954-GB432,sout2954,,jumɨ=nu na:ja,daughter.in.law=GEN name=TOP,the name of the daughter-in-law,
sout2954-GB432,sout2954,,warabɨ=nu tɨ:=ba mi-cja,child=gen hand=acc look-pst,(I) looked at a childs hand.,
sout2954-GB522,sout2954,,kun hon=ba tu-ta,this book=acc take-pst,(I) took this book.,
sout2954-TE008,sout2954,,dɨ:,bamboo,bamboo,
sout2954-TE008,sout2954,,tɨ:,hand,hand,
sout2954-TE027,sout2954,,wan=ga ik-ju-i,1SG=nom go-ipfv-npst,I will go.,
sout2954-TE037,sout2954,,sɨsɨ,soot,soot,
sout2954-TE037,sout2954,,sɨzɨ,tendon,tendon,
sout2954-TE050,sout2954,,kɨ:=nu sja=nan=nja kago=nu ʔta:-cɨ u-cju-tɨ,tree=gen under.part=LOC1=top basket=gen two-clf put-prog-med,(He) is putting two baskets under the tree and,
sout2954-TE066,sout2954,,kurɨ=ba tur-ɨ,this=acc take-imp,Take this!,
sout2954-TS002,sout2954,,kɨ:=nu sja=nan=nja kago=nu ʔta:-cɨ u-cju-tɨ,tree=gen under.part=LOC1=top basket=gen two-clf put-prog-med,(He) is putting two baskets under the tree and,
sout2954-TS002,sout2954,,nasi=nu mii-cɨ mura-tɨ,pear=gen three-clf receive-med,(I) received three pears.,
sout2954-TS003,sout2954,,an kɨ:=nu ta:-sa,that tree=nom tall-nlz,That tree is tall.,
sout2954-TS003,sout2954,,kun hon=ba tu-ta,this book=acc take-pst,(I) took this book.,
sout2954-TS005,sout2954,,jumɨ=nu na:ja,daughter.in.law=GEN name=TOP,the name of the daughter-in-law,
sout2954-TS007,sout2954,,daiban+gɨ:=nu a-tɨ jinga=nu hasigo kɨ:-tɨ nasi=ba ʔtɨ: ʔtɨ: mu-tu-n wake,big+tree=nom exist-med man=nom ladder prop-med pear=acc one.clf one.clf pick.up-prog-npst.adn dsc,There is a big tree and a man props a ladder on (the tree) and (he) is picking up pears one by one.,
tara1319-GB057,tara1319,,mï-ta:r,three-CLF:PERSON,three people,
tara1319-GB057,tara1319,,mii-cï,three-CLF:THING,three things,
tara1319-GB083,tara1319,,uki-tar,wake-PST,Woke up,
tara1319-GB107,tara1319,,uki-n,wake-NEG,Don’t wake,
tara1319-GB117,tara1319,,kanu pïto o jana pïto o ara-t-tam,that person TOP nasty person TOP COP-NEG-PST-IND,(S)he was not a nasty person.,
tara1319-GB120,tara1319,,ami nu du ff-i ir-ï,rain NOM FOC fall-MED PROG-PRS,It is raining. (literally Rain is falling.),
tara1319-GB133,tara1319,,ka:san=ga=du nara=u abir-i: wa:r-i ir-ï,mother=NOM=FOC 1SG=ACC call-MED HON-MED PROG-PRS,(My) mother is calling me.,
tara1319-GB140,tara1319,,an sii ja ara-n,that INS TOP COP-NEG,It is not so.,
tara1319-GB140,tara1319,,kanu pïto o jana pïto o ara-t-ta-tam,that person TOP nasty person TOP COP-NEG-PST-IND,(S)he was not a nasty person.,
tara1319-GB147,tara1319,,ikïmusï nu mme nu kui nu du kik-ai-r,animal GEN plural GEN voice NOM FOC hear-PASS-PRS,An animal cry was heard.,
tara1319-GB155,tara1319,,ffa n a: nu ju: fa-asï-tar,child DAT millet GEN porridge eat-CAUS-PST,(I) fed millet porridge to (my) child.,
tara1319-GB160,tara1319,,aka:-aka,bright~INTS,bright,
tara1319-GB160,tara1319,,pïsa:-pïsa,flat~INTS,flat,
tara1319-GB250,tara1319,,ba ga du nna u mut-i bur-ï,1SG NOM FOC rope ACC have-MED PROG-PRS,I have a rope.,
tara1319-GB298,tara1319,,pari-n ami tii ja ne:-n,fall-NEG rain QUOT TOP NEG-PRS,The rain never stops.,
tara1319-GB312,tara1319,,uki-zï:,wake-INT,,
tara1319-GB313,tara1319,,uwa ga uja tu,2SG GEN father COM,with your father,
tara1319-GB326,tara1319,,uwa a nu: ba si-i bur-ï,2SG TOP what ACC.TOP do-MED PROG-PRS,What are you doing?,
tara1319-GB328,tara1319,,to:kjo: kara kï-tar sinsi:,Tokyo ABL come-PST teacher,The teacher who came from Tokyo,
tara1319-GB408,tara1319,,ka:san ga du nara u abir-i: wa:r-i ir-ї,mother NOM FOC 1SG ACC call-MED HON-MED PROG-PRS,(My) mother is calling me.,
tara1319-GB432,tara1319,,ba ga bikidum,1SG GEN husband,my husband,
tara1319-GB522,tara1319,,e:gu u sï-ï,song ACC do-PRS,(We) sing a song. (literally (We) do a song.),
tara1319-TE007,tara1319,,kju:,today,today,
tara1319-TE007,tara1319,,nna,rope,rope,
tara1319-TE007,tara1319,,sjata,sugar,sugar,
tara1319-TE007,tara1319,,ssu,white,white,
tara1319-TE027,tara1319,,be(:)-ta,1PL-PL,we,
tara1319-TE027,tara1319,,uwa-ta,2SG-PL,you (PL),
tara1319-TE054,tara1319,,kure e kam nu sïma na,this TOP God GEN island Q,Is this an island of God?,
tara1319-TE054,tara1319,,na: ju ba nu: ti ga ï: ga,name ACC TOP what QUOT FOC say Q,What is your name?,
tara1319-TE054,tara1319,,ta:ga ga kï-tar,who FOC come-PST,Who came?,
tara1319-TE054,tara1319,,uwa a nu: ba si-i bur-ï,2SG TOP what ACC.TOP do-MED PROG-PRS,What are you doing?,
tara1319-TE066,tara1319,,uki-ru,wake-IMP,Wake up!,
tara1319-TS003,tara1319,,kanu sinsi:=ga ï:-tar,that teacher=NOM say-PST,That teacher said.,
tata1255-GB027,tata1255,,at häm sïyïr,horse and cow,the horse and the cow,
tata1255-GB027,tata1255,,awïl-dä häm šähär-dä,village-LOC and city-LOC,in the village and in the city,
tata1255-GB027,tata1255,,eti belän kilü,father together come,to come together with the father,
tata1255-GB035,tata1255,,bu,this,this,
tata1255-GB035,tata1255,,šul,this,"this here, these here (anaphoric)",
tata1255-GB035,tata1255,,šušï,this,"this here, these here (anaphoric)",
tata1255-GB035,tata1255,,tege,that.far.away,that far away,
tata1255-GB035,tata1255,,ul,that,that,
tata1255-GB044,tata1255,,apa-lar,aunt-PL ,aunts,
tata1255-GB047,tata1255,,kere-š,enter-NMLZ,introduction,
tata1255-GB048,tata1255,,kun-ak,spend.a.night-NMLZ,guest,
tata1255-GB049,tata1255,,söyle-m,talk-NMLZ,speech,
tata1255-GB049,tata1255,,söyle-m,talk-NMLZ,utterance,
tata1255-GB049,tata1255,,tukï-ma,weave-NMLZ,textile,
tata1255-GB059,tata1255,,apa-lar-ïm,aunt-PL-1SG,my aunts,
tata1255-GB059,tata1255,,kura-em,flute-1SG,my flute,
tata1255-GB059,tata1255,,küz-em,eye-1SG,my eye,
tata1255-GB070,tata1255,,min näfisä-nä kür-de-m,1SG Näfisä see-PST-1SG,I saw Näfisä.,
tata1255-GB071,tata1255,,min a-nï kür-de-m,1SG 3SG-ACC see-PST-1SG,I saw him.,
tata1255-GB082,tata1255,,yaz-a-m,write-PRS-1SG,I write.,
tata1255-GB083,tata1255,,kara-dï-m,look-PST-1SG,I looked.,
tata1255-GB084,tata1255,,kil-äčäk-men,come-FUT-1SG,I will come.,
tata1255-GB107,tata1255,,kil-mä,come-NEG,not to come,
tata1255-GB113,tata1255,,kurk-ït,be.afraid-CAUS,to frighten,
tata1255-GB114,tata1255,,yu-ïn,wash-REFL,to wash oneself,
tata1255-GB115,tata1255,,suk-ïš,beat-RECIP,to beat each other,
tata1255-GB117,tata1255,,min student i-de-m,1SG student be-PST-1SG,I was a student.,
tata1255-GB117,tata1255,,tau-lar biek i-de,mountain-PL high be-PST,The mountains were high.,
tata1255-GB119,tata1255,,bez bul-sa i-de-k bu χäl kil-ep čïk-ma-gan bul-ïr i-de,1PL be-COND be-PST-PL this case come-PST.PTCP exit-NEG-PST.PTCP be-AOR be-PST,If we had been there it would not have happened.,
tata1255-GB120,tata1255,,barlïk kitap-lar-nï uk-ïp beter-de-m,all book-PL-ACC read-PRS.GER finish-PST-1SG,I have read all the books.,
tata1255-GB123,tata1255,,ant eč,oath drink,to give an oath,
tata1255-GB123,tata1255,,yardem it-te,help give-PST,He helped.,
tata1255-GB133,tata1255,,min a-nï kür-de-m,1SG 3SG-ACC see-PST-1SG,I saw him.,
tata1255-GB135,tata1255,,min sin ukï-gan-nï jarata-m,1SG 2SG read-PST.PTCP-ACC like-1SG,I like your reading.,
tata1255-GB135,tata1255,,min χat jaz-dï-m,1SG letter write-PST-1SG,I wrote a letter.,
tata1255-GB139,tata1255,,ešlä-mä,work-NEG,Do not work!,
tata1255-GB139,tata1255,,ešlä-mä-gän-män,work-NEG-PST.PTCP-1SG,I did not work.,
tata1255-GB147,tata1255,,ešlä-n,make-PASS,to be made,
tata1255-GB147,tata1255,,yu-ïl,wash-PASS,to be washed,
tata1255-GB152,tata1255,,min yazg-gančï ukï-r-mïn,1SG read-FUT.PTCP write-?-1SG,I shall read before I write.,
tata1255-GB155,tata1255,,aša-t,eat-CAUS,to feed,
tata1255-GB155,tata1255,,aša-t,eat-CAUS,to make eat,
tata1255-GB184,tata1255,,öč ak at,three white horse,three white horses,
tata1255-GB185,tata1255,,bu kitap,this book,this book,
tata1255-GB185,tata1255,,bu kitap-lar,this book-PL,these books,
tata1255-GB187,tata1255,,bala-kay,child-DIM,dear little baby,
tata1255-GB187,tata1255,,koš-ček,bird-DIM,little bird,
tata1255-GB257,tata1255,,cez marat-nï belä-sez,2PL Marat-ACC know-2PL,Do you know Marat?,
tata1255-GB263,tata1255,,bu agač-mï,this tree-Q,Is this a tree?,
tata1255-GB266,tata1255,,at-tan biek,horse-ABL big,bigger than a horse,
tata1255-GB266,tata1255,,at-tan biek-räk,horse-ABL big-COMP,bigger than a horse,
tata1255-GB275,tata1255,,at-tan biek,horse-ABL big,bigger than a horse,
tata1255-GB275,tata1255,,at-tan biek-räk,horse-ABL big-COMP,bigger than a horse,
tata1255-GB286,tata1255,,bu agač-mï,this tree-Q,Is this a tree?,
tata1255-GB305,tata1255,,üz-em,REFL-1SG,myself,
tata1255-GB312,tata1255,,ešlä-sä-m,work-COND-1SG,if I work,
tata1255-GB313,tata1255,,min-em,1SG-GEN,of me,
tata1255-GB323,tata1255,,kil-gän-bez,come-PST.EVID-1PL,They say that we came.,
tata1255-GB325,tata1255,,ničä,how.many,how many,
tata1255-GB326,tata1255,,bu kem karandašï,this who pencil,Whose pencil is this?,
tata1255-GB328,tata1255,,kil-äse keše,come-PTCP person,a person who is to come,
tata1255-GB328,tata1255,,kim ešlä-mi šul aša-mï-j,who work-NEG that eat-NEG-?,He who does not work does not eat.,
tata1255-GB408,tata1255,,min a-nï kür-de-m,1SG 3SG-ACC see-PST-1SG,I saw him.,
tata1255-GB421,tata1255,,bilgele ki bez-neŋ zavod üz eš-en-dä-gä kimčelek-lär-ne haman beter bara,known that 1PL-POSS plant own work-?-LOC-LAT defect-PL-ACC still liquidate be.?,It is known that our plant always liquidates the defects in its work.,
tata1255-GB432,tata1255,,ayu-nïŋ öne,bear-GEN voice,bears voice,
tata1255-GB433,tata1255,,apa-lar-ïm,aunt-PL-1SG,my aunts,
tata1255-GB522,tata1255,,kür-de-m,see-PST-1SG,I saw.,
tata1255-GB522,tata1255,,min kür-de-m,1SG see-PST-1SG,I saw.,
tata1255-TE003,tata1255,,at-lar,horse-PL,horses,
tata1255-TE003,tata1255,,öy-lär,house-PL,houses,
tata1255-TE050,tata1255,,öč atna-lar,three week-PL,three weeks,
tata1255-TE050,tata1255,,utïz kitap,thirty book,thirty books,
tata1255-TE052,tata1255,,bu mäkalä-ne sin älbättä ukï-p čïgarga tiešseŋ,this article-ACC 2SG ? read-? ? ?,You must by all means read this article.,
tata1255-TE052,tata1255,,min χat jaz-dï-m,1SG letter write-PST-1SG,I wrote a letter.,
tata1255-TE066,tata1255,,ešlä,work,Work!,
tata1255-TS001,tata1255,,öč atna-lar,three week-PL,three weeks,
tata1255-TS001,tata1255,,utïz kitap,thirty book,thirty books,
tata1255-TS003,tata1255,,bu kitap,this book,this book,
tata1255-TS005,tata1255,,ayu-nïŋ öne,bear-GEN voice,bears voice,
tata1255-TS006,tata1255,,apa-lar-ïm,aunt-PL-1SG,my aunts,
tata1255-TS007,tata1255,,zur bakča,large garden,a large garden,
tata1255-TS009,tata1255,,barlïk kitap-lar-nï uk-ïp beter-de-m,all book-PL-ACC read-PRS.GER finish-PST-1SG,I have read all the books.,
torg1245-GB027,torg1245,,noxa-la xamdan,dog-CONN together,together with the dog,
torg1245-GB027,torg1245,,noxa-ta xamdan,dog-COM together,together with the dog,
torg1245-GB030,torg1245,,en,this,this,
torg1245-GB030,torg1245,,ter,that,that,
torg1245-GB035,torg1245,,en,this,this,
torg1245-GB035,torg1245,,ter,that,that,
torg1245-GB044,torg1245,,ax-nr ,brother-PL,brothers,
torg1245-GB047,torg1245,,bεε-dl,be-NMLZ,life/existence,
torg1245-GB047,torg1245,,inä-dn,laugh-NMLZ,laughter,
torg1245-GB047,torg1245,,sa:-lghn,milk-NMLZ,milking,
torg1245-GB047,torg1245,,songs-lghn ,hear-NMLZ,hearing,
torg1245-GB048,torg1245,,kötl-äc,lead-NMLZ,leader,
torg1245-GB048,torg1245,,umsh-ac,read-NMLZ,reader,
torg1245-GB048,torg1245,,üüdä-ghäc,creat-NMLZ,creator,
torg1245-GB049,torg1245,,bic-g,write-NMLZ,letter,
torg1245-GB049,torg1245,,bic-ml,write-NMLZ,manuscript,
torg1245-GB049,torg1245,,bεr-ts,give-NMLZ,gift to a clergyman,
torg1245-GB059,torg1245,,avh-m,uncle-1SG ,my uncle ,
torg1245-GB059,torg1245,,avh-tšn,uncle-2SG ,your uncle,
torg1245-GB059,torg1245,,čїnї degtr,2SG book,your book,
torg1245-GB059,torg1245,,mїnї degtr,1SG book ,my book,
torg1245-GB068,torg1245,,usn ki:tn,water cold,The water is cold.,
torg1245-GB069,torg1245,,ki:tn usn,cold water,cold water,
torg1245-GB070,torg1245,,hol,river,river,
torg1245-GB070,torg1245,,hol-əg,river-ACC,river,
torg1245-GB071,torg1245,,bi,1SG.NOM,I,
torg1245-GB071,torg1245,,nam-ag,1SG-ACC,me,
torg1245-GB072,torg1245,,hol-ar,river-INS,river,
torg1245-GB072,torg1245,,hol-d,river-DAT,river,
torg1245-GB073,torg1245,,nan-as,1SG-ABL,,
torg1245-GB073,torg1245,,nan-d,1SG-DAT/LOC,,
torg1245-GB073,torg1245,,nan-la,1SG-CONN,,
torg1245-GB073,torg1245,,nan-ta,1SG-COM,,
torg1245-GB073,torg1245,,nan-ur,1SG-DIR,,
torg1245-GB075,torg1245,,ard,behind,behind,
torg1245-GB075,torg1245,,dund,,in the middle of,
torg1245-GB075,torg1245,,ghaza,outside.of,outside of,
torg1245-GB075,torg1245,,ömn,before,in front of; before,
torg1245-GB075,torg1245,,öör ,,near by,
torg1245-GB082,torg1245,,-nA,DUR,,Durative aspect marker implies present or future action.
torg1245-GB082,torg1245,,-nA,PRS,,
torg1245-GB089,torg1245,,їr,come.2.SG,come!,
torg1245-GB089,torg1245,,їr-їtš,come-2PL,come!,
torg1245-GB091,torg1245,,bїč,write.2SG,write (2SG)!,
torg1245-GB091,torg1245,,bїč-їč,write-2SG,write (2PL)!,
torg1245-GB113,torg1245,,bos-ul-,stand-CAUS,make stand,
torg1245-GB119,torg1245,,bosm čigäm,,I might get up,
torg1245-GB119,torg1245,,bosm čigänč,,you might get up,
torg1245-GB135,torg1245,,bi gämtä-hän medžänäv,1SG guilty-PTCP know,I know that Im guilty.,
torg1245-GB137,torg1245,,ter ik nasta kyn bїš,,He is not an man.,
torg1245-GB139,torg1245,,bїčε jovtn,NEG go.2PL ,don't go (2PL)!,
torg1245-GB139,torg1245,,es bosna:,NEG stand.up.PRS,he doesnt stand up,
torg1245-GB140,torg1245,,es,NEG,verbal negation,
torg1245-GB140,torg1245,,uga,NEG,nominal negation,
torg1245-GB147,torg1245,,id-gd,eat-PASS,to be eaten,
torg1245-GB152,torg1245,,saglr magazighän xa:ghad ger talan gharw,,Saglar closed the store and (then) went home,
torg1245-GB155,torg1245,,soŋs-ul-,hear-CAUS,let listen/hear,
torg1245-GB159,torg1245,,šikr-mikr,sugar~COLL,confectionaries,
torg1245-GB159,torg1245,,ükr-mükr,cow~COLL,cows of different kinds,
torg1245-GB160,torg1245,,čavas-čavas,,sorrow,
torg1245-GB160,torg1245,,čїb-čїb gїx,,to dribble,
torg1245-GB160,torg1245,,džїn-džїn gїx,,to clang,
torg1245-GB160,torg1245,,jax-jax,,pain,
torg1245-GB160,torg1245,,sar-sar gїx,,to rustle,
torg1245-GB185,torg1245,,ter ger-müd,this house-PL,these houses,
torg1245-GB187,torg1245,,tüngr-cg,bag-DIM,a small bag,
torg1245-GB253,torg1245,,cam-d en degtr bänü,2SG-DAT this book be-Q,Do you have this book?,
torg1245-GB256,torg1245,,surhulc naün denš-tä,student eighty kopecks-COM,The student has 80 kopecks.,
torg1245-GB263,torg1245,,üz-x-iü,see-FUT-Q,Will he see it?,
torg1245-GB263,torg1245,,xar-iü,black-Q,A black one?,
torg1245-GB266,torg1245,,sal_jkn-as xurdn,wind-ABL fast,faster than the wind,
torg1245-GB286,torg1245,,bič-l-ü,write-PST-Q,Has he written?,
torg1245-GB299,torg1245,,es bosna:,NEG stand.up.PRS,he doesnt stand up,
torg1245-GB306,torg1245,,böknr neg negn-tal-an ord-ld-v,wringler one one-?-? ?-RECIP-PST,The wrestler came closer to each other.,
torg1245-GB312,torg1245,,bi gazetd zurgud zurj beld-s-w,,I would like to draw (and prepare) pictures for the newspaper,
torg1245-GB312,torg1245,,čε: u:-y,tea drink.?,let us drink tea!,
torg1245-GB312,torg1245,,ir-tn,come-2PL,(you many) come!,a paradigm of personal endings for imperative; voluntative: (-i)y (< *-yA); optative in -s (<*-sU); personal endings SG. -s-w : pl. -s-wdn ~ -s-widn ~ -sU-widn
torg1245-GB312,torg1245,,yow-iy,,let us go!,
torg1245-GB313,torg1245,,čїnї,2SG.POSS,your,
torg1245-GB313,torg1245,,mana,1PL.POSS,our,
torg1245-GB313,torg1245,,mini degtr,1SG book,my book,
torg1245-GB313,torg1245,,mїnї,1SG.POSS,my,
torg1245-GB313,torg1245,,tana,2PL.POSS,your,
torg1245-GB324,torg1245,,yaghad es irwc,,why didnt you come?,
torg1245-GB325,torg1245,,kedy,,how many,
torg1245-GB325,torg1245,,kedy,,how much,
torg1245-GB328,torg1245,,ir-sn ky:n,come-PFV.PTCP man,the man who has come,
torg1245-GB433,torg1245,,avh,uncle,uncle,
torg1245-GB433,torg1245,,avh-m,uncle-1SG ,my uncle,
torg1245-GB433,torg1245,,avh-tšn,uncle-2SG ,your uncle,
torg1245-GB433,torg1245,,mїnї degtr,1SG book,my book,
torg1245-TE027,torg1245,,ta-dn,1PL-PL,we,
torg1245-TE050,torg1245,,tavn alm,five apple,five apples,
torg1245-TS001,torg1245,,tavn alm,five apple,five apples,
torg1245-TS003,torg1245,,ter ger-müd,this house-PL,these houses,
torg1245-TS005,torg1245,,avh-m,uncle-1SG,my uncle,
torg1245-TS005,torg1245,,čїnї degtr,2SG.POSS book,your book,
torg1245-TS005,torg1245,,mїnї degtr,1SG.POSS book,my book,
torg1245-TS006,torg1245,,avh-tšn,uncle-2SG,your uncle,
torg1245-TS007,torg1245,,ki:tn usn,cold water,cold water,
turk1303-GB021,turk1303,,bi: kiši-lä bi: här-imiš,one woman-INS one man-?,there were a wife and a husband,
turk1303-GB022,turk1303,,bi: kiši-lä bi: här-imiš,one woman-INS one man-?,there were a wife and a husband,
turk1303-GB026,turk1303,,ker-d-üm äkki gunči hirin kepänäk-liγ,see-PST-1SG two shepherd white wool.cloak-POSS,I saw two shepherds dressed in white.,
turk1303-GB027,turk1303,,bi: kiši-lä bi: här-imiš,one woman-INS one man-?,there were a wife and a husband,
turk1303-GB027,turk1303,,eydi-si bilä-si-lä-när,lord-3SG together-3SG-INS-?,lord is with him,
turk1303-GB046,turk1303,,hasan-äk-gil-čä,Hasan-?-ASS-LOC,to Hasan and his family,
turk1303-GB047,turk1303,,juor-їš,walk-PTCP,walking,
turk1303-GB048,turk1303,,käl-miš,come-PTCP,the one who has come,
turk1303-GB049,turk1303,,bїšur-γuluq,cook-PTCP,the thing to be cooked,
turk1303-GB082,turk1303,,käl-ijor-uq,come-PRS-1PL,We come.,
turk1303-GB083,turk1303,,käl-miš-äm,come-PST-1SG,I have come.,
turk1303-GB113,turk1303,,aŋla-t-,understand-CAUS-,to explain,
turk1303-GB133,turk1303,,män säjä bi: kita:b al-du-m,1SG 2SG.DAT one book buy-PST-1SG,I bought you a book.,
turk1303-GB134,turk1303,,ägär ki sičγa:n γadar ki oliγay sal-ma-z,even.if INT mouse as INT ? set.free-NEG-?,Even if you become (as small) as a mouse he wont set you free.,
turk1303-GB134,turk1303,,türükäy ki män käl-miš-äm,get.up INT 1SG come-PST-1SG,Get up as I have come.,
turk1303-GB134,turk1303,,vaχšti: ke:zi tiš-ǰi bo ba:zu:bänd-kä hay-di,when eye fall-PST this bracelet-DAT say-PST,When his eye fell onto this bracelet he said …,
turk1303-GB135,turk1303,,män bil-ma-d-im ki män-im baš-im-ča šol-lar birgäk,1SG know-NEG-PST-1SG INT 1SG-1SG head-1SG-LOC ?-PL hat,I didnt know that they put a hat on my head.,
turk1303-GB139,turk1303,,de-mä-riz,talk-NEG-1PL,We don't talk.,
turk1303-GB139,turk1303,,var-ma,go-NEG,don't go!,
turk1303-GB254,turk1303,,hat va:r-um,horse exist-1SG,I have a horse.,
turk1303-GB254,turk1303,,hat-um va:r,horse-1SG exist,I have the horse.,
turk1303-GB266,turk1303,,män sän-dä ki:čluγ-tar-am,1SG 2SG-ABL strong-COMP-1SG,I am stronger than you.,
turk1303-GB275,turk1303,,artuq-tar,big-COMP,bigger,
turk1303-GB275,turk1303,,män sän-dä ki:čluγ-tar-am,1SG 2SG-ABL strong-COMP-1SG,I am stronger than you.,
turk1303-GB309,turk1303,,-dї,-PST,,past tense
turk1303-GB309,turk1303,,-dї-artї,-PST-PRF,,past perfect 
turk1303-GB312,turk1303,,var-ї-bil-di-m,go-PTCP-POT-PST-1SG,I could go.,
turk1303-GB327,turk1303,,bo häri ki käl-io:r män-üm la:la-mar,that man INT come-? 1SG-? brother-?,the man who comes is my brother.,
turk1303-GB328,turk1303,,bo käl-γili här män-üm la:la-mar,that come-? man 1SG-? brother-?,the man who comes is my brother.,
turk1303-GB410,turk1303,,bi: hat hingäk,one horse mount,We will mount a horse.,
turk1303-GB421,turk1303,,män bil-ma-d-im ki män-im baš-im-ča šol-lar birgäk,1SG know-NEG-PST-1SG INT 1SG-1SG head-1SG-LOC ?-PL hat,I didnt know that they put a hat on my head.,
turk1303-GB432,turk1303,,ba:ba-yi: oγli,father-GEN son,your fathers son,
turk1303-GB433,turk1303,,baš-um,head-1SG,my head,
turk1303-TE050,turk1303,,bi: äkki sa:t,one two hour,one-two hours,
turk1303-TE053,turk1303,,bu:zäk-kä,ice-DAT,on the ice,
turk1303-TS001,turk1303,,bi: äkki sa:t,one two hour,one-two hours,
turk1303-TS003,turk1303,,bo: häv,this house,this house,
turk1303-TS005,turk1303,,baš-um,head-1SG,my head,
turk1303-TS006,turk1303,,ba:ba-yi: oγli,father-GEN son,your fathers son,
turk1303-TS080,turk1303,,äl-üm,hand-1SG,my hand,
turk1303-TS080,turk1303,,baš-um,head-1SG,my head,
turk1304-GB022,turk1304,,bir hep-de,one week-LOC,for a week,
turk1304-GB044,turk1304,,gün-lör,day-PL,days,
turk1304-GB044,turk1304,,käse-ler-i,bowl-PL-ACC,bowls,
turk1304-GB046,turk1304,,podosilnikov-lar,Podosilnikov-PL,the Podosilnikov family,
turk1304-GB047,turk1304,,yaz-ma-sï,write-NMLZ-3SG,his writing,
turk1304-GB048,turk1304,,yaz-ïǰï,write-NMLZ,writer,
turk1304-GB049,turk1304,,sora-g,ask-NMLZ,a question,
turk1304-GB068,turk1304,,kita:p-lar gïzïklï,book-PL interesting,The books are interesting.,
turk1304-GB070,turk1304,,olor ča:y-ï ič-di-ler,3PL tea-ACC drink-PST-PL,They drank the tea.,
turk1304-GB073,turk1304,,men-de,1SG-LOC,in me,
turk1304-GB082,turk1304,,men i:še gün-de bar-ya:r-ïn,1SG work day-LOC go-PRS-1SG,I go to work every day.,
turk1304-GB082,turk1304,,ol zavod-da išle-yä:r,3SG plant-LOC work-PRS,She works at the plant.,
turk1304-GB083,turk1304,,düyn ka:kam gel-di,yesterday father come-INDEF.PST,My father arrived yesterday.,
turk1304-GB086,turk1304,,sen ǰaŋ ed-eniŋ-de men naχar iy-yärdi-m,2SG call do-?-? 1SG dinner eat-IPFV-1SG,I was eating dinner when you called.,
turk1304-GB113,turk1304,,ol öyü yan-dïr-dï,3SG house burn-CAUS-PST,He burned the house.,
turk1304-GB114,turk1304,,men yuw-un-dï-m,1SG wash-REFL-PST-1SG,I washed myself.,
turk1304-GB114,turk1304,,sered-in-mek,take.care-REFL-INF,to take care of oneself,
turk1304-GB115,turk1304,,olar guǰakla-š-dï-lar,3PL hug-RECIP-PST-PL,They hugged each other.,
turk1304-GB123,turk1304,,dem al-mak,breath take-INF,to breathe,
turk1304-GB133,turk1304,,olor ča:y ič-di-ler,3PL tea drink-PST-PL,They drank tea.,
turk1304-GB139,turk1304,,sen erti:r Mara: gel-me,2SG tomorrow Mari go-NEG,don't go to Mari tomorrow!,
turk1304-GB140,turk1304,,men-de yo:k,1SG-LOC NEG,I don't have it.,
turk1304-GB147,turk1304,,gara-l-mak,see-PASS-INF,to be looked at,
turk1304-GB150,turk1304,,ol öyü-ne gel-ip naχar bišir-di,3SG home-? come-GER dinner cook-PST,He came home and cooked dinner.,
turk1304-GB152,turk1304,,tent-ä:p gi:r-di,stagger-GER enter-PST,He entered staggering.,
turk1304-GB155,turk1304,,seret-dir-mek,take.care-CAUS-INF,to have someone take care of,
turk1304-GB159,turk1304,,čuvol~čuvol u:n,sack~COLL flour,a lot of flour,
turk1304-GB160,turk1304,,sap~sa:rï,yellow-INT,bright yellow,
turk1304-GB184,turk1304,,ol agïr gün-lör gečip git-di,that difficult day-PL pass.PTCP go-PST,Those difficult days did pass.,
turk1304-GB185,turk1304,,ol agïr gün-lör gečip git-di,that difficult day-PL pass.PTCP go-PST,Those difficult days did pass.,
turk1304-GB187,turk1304,,kita:p-ča,book-DIM,a pamphlet,
turk1304-GB204,turk1304,,ä:χli gojun-lor,all sheep,all of the sheep,
turk1304-GB204,turk1304,,kitab-ïm bar,book-1SG exist,I have a book.,
turk1304-GB204,turk1304,,χer a:y,each month,each month,
turk1304-GB252,turk1304,,men-de pul ba:r,1SG-LOC money exist,I have money.,
